"file_name","file_content_in_il","vulnerable"
"CWE_89__object-Array__func_FILTER-VALIDATION-email_filter__select_from-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
if filter_var var5 FILTER_VALIDATE_EMAIL
  var4 var5
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-Array__func_FILTER-VALIDATION-email_filter__select_from-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
if filter_var var5 FILTER_VALIDATE_EMAIL
  var4 var5
else
  var4
var6 sprintf SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-Array__func_mysql_real_escape_string__multiple_AS-concatenation.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var4 mysql_real_escape_string var4
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__func_mysql_real_escape_string__multiple_select-interpretation.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var4 mysql_real_escape_string var4
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__func_mysql_real_escape_string__select_from_where-concatenation.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var4 mysql_real_escape_string var4
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__func_preg_match-no_filtering__join-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5
if preg_match var5 var4_1
  var4 var4
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-Array__func_preg_match-no_filtering__join-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5
if preg_match var5 var4_1
  var4 var4
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-Array__func_preg_match-no_filtering__select_from-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5
if preg_match var5 var4_1
  var4 var4
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-Array__func_preg_match-no_filtering__select_from-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5
if preg_match var5 var4_1
  var4 var4
else
  var4
var6 sprintf SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-Array__no_sanitizing__join-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__join-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 sprintf SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__multiple_AS-concatenation.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__multiple_AS-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__multiple_AS-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 sprintf SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__multiple_select-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__multiple_select-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 sprintf SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__select_from-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__select_from_where-concatenation.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__select_from_where-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__select_from_where-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-Array__no_sanitizing__select_from_where-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input_1
  public function function_name2
    var2->input array
    var2->input_0
    var2->input_1 GET
    var2->input_2
var3 new class_name1
var4 var3->function_name1
var5 sprintf SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-email_filter__join-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_EMAIL
if filter_var var5 FILTER_VALIDATE_EMAIL
  var4 var5
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-email_filter__join-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_EMAIL
if filter_var var5 FILTER_VALIDATE_EMAIL
  var4 var5
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-email_filter__join-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_EMAIL
if filter_var var5 FILTER_VALIDATE_EMAIL
  var4 var5
else
  var4
var6 sprintf SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-email_filter__select_from-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_EMAIL
if filter_var var5 FILTER_VALIDATE_EMAIL
  var4 var5
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-full_special_chars_filter__join-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var4 var5
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-full_special_chars_filter__join-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var4 var5
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-full_special_chars_filter__select_from-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var4 var5
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-full_special_chars_filter__select_from-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var4 var5
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-special_chars_filter__join-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_SPECIAL_CHARS
var4 var5
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-special_chars_filter__select_from-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_SPECIAL_CHARS
var4 var5
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-CLEANING-special_chars_filter__select_from-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 filter_var var4 FILTER_SANITIZE_SPECIAL_CHARS
var4 var5
var6 sprintf SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-VALIDATION-email_filter__join-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
if filter_var var5 FILTER_VALIDATE_EMAIL
  var4 var5
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-VALIDATION-email_filter__join-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
if filter_var var5 FILTER_VALIDATE_EMAIL
  var4 var5
else
  var4
var6 sprintf SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-VALIDATION-email_filter__select_from-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
if filter_var var5 FILTER_VALIDATE_EMAIL
  var4 var5
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_FILTER-VALIDATION-email_filter__select_from-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
if filter_var var5 FILTER_VALIDATE_EMAIL
  var4 var5
else
  var4
var6 sprintf SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_mysql_real_escape_string__multiple_AS-concatenation.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var4 mysql_real_escape_string var4
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__func_mysql_real_escape_string__multiple_AS-interpretation.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var4 mysql_real_escape_string var4
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__func_mysql_real_escape_string__multiple_select-concatenation.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var4 mysql_real_escape_string var4
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__func_preg_match-no_filtering__join-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5
if preg_match var5 var4_1
  var4 var4
else
  var4
var6 sprintf SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_preg_match-no_filtering__select_from-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5
if preg_match var5 var4_1
  var4 var4
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_preg_match-no_filtering__select_from-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5
if preg_match var5 var4_1
  var4 var4
else
  var4
var6 SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__func_preg_match-no_filtering__select_from-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5
if preg_match var5 var4_1
  var4 var4
else
  var4
var6 sprintf SQL_QUERY var4
var7 mysql_connect
mysql_select_db
echo var6
var8 mysql_query var6
loop var9 mysql_fetch_array var8
  print_r var9
  echo
mysql_close var7","1"
"CWE_89__object-classicGet__no_sanitizing__join-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__no_sanitizing__multiple_AS-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 sprintf SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__no_sanitizing__multiple_select-concatenation.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__no_sanitizing__multiple_select-interpretation.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__no_sanitizing__select_from-concatenation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__no_sanitizing__select_from_where-interpretation.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__no_sanitizing__select_from_where-interpretation_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-classicGet__no_sanitizing__select_from_where-sprintf_�s_simple_quote.il","class class_name1
  private var1
  public function function_name1
    return var2->input
  public function function_name2
    var2->input GET
var3 new class_name1
var4 var3->function_name1
var5 sprintf SQL_QUERY var4
var6 mysql_connect
mysql_select_db
echo var5
var7 mysql_query var5
loop var8 mysql_fetch_array var7
  print_r var8
  echo
mysql_close var6","1"
"CWE_89__object-directGet__func_FILTER-CLEANING-email_filter__join-sprintf_�s_simple_quote.il","class class_name1
  public function function_name1
    return GET
var1 new class_name1
var2 var1->function_name1
var3 filter_var var2 FILTER_SANITIZE_EMAIL
if filter_var var3 FILTER_VALIDATE_EMAIL
  var2 var3
else
  var2
var4 sprintf SQL_QUERY var2
var5 mysql_connect
mysql_select_db
echo var4
var6 mysql_query var4
loop var7 mysql_fetch_array var6
  print_r var7
  echo
mysql_close var5","1"
"CWE_89__object-directGet__func_FILTER-CLEANING-email_filter__select_from-interpretation_simple_quote.il","class class_name1
  public function function_name1
    return GET
var1 new class_name1
var2 var1->function_name1
var3 filter_var var2 FILTER_SANITIZE_EMAIL
if filter_var var3 FILTER_VALIDATE_EMAIL
  var2 var3
else
  var2
var4 SQL_QUERY var2
var5 mysql_connect
mysql_select_db
echo var4
var6 mysql_query var4
loop var7 mysql_fetch_array var6
  print_r var7
  echo
mysql_close var5","1"
"CWE_89__object-directGet__func_FILTER-CLEANING-email_filter__select_from-sprintf_�s_simple_quote.il","class class_name1
  public function function_name1
    return GET
var1 new class_name1
var2 var1->function_name1
var3 filter_var var2 FILTER_SANITIZE_EMAIL
if filter_var var3 FILTER_VALIDATE_EMAIL
  var2 var3
else
  var2
var4 sprintf SQL_QUERY var2
var5 mysql_connect
mysql_select_db
echo var4
var6 mysql_query var4
loop var7 mysql_fetch_array var6
  print_r var7
  echo
mysql_close var5","1"
"CWE_89__object-directGet__func_FILTER-CLEANING-full_special_chars_filter__select_from-interpretation_simple_quote.il","class class_name1
  public function function_name1
    return GET
var1 new class_name1
var2 var1->function_name1
var3 filter_var var2 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var2 var3
var4 SQL_QUERY var2
var5 mysql_connect
mysql_select_db
echo var4
var6 mysql_query var4
loop var7 mysql_fetch_array var6
  print_r var7
  echo
mysql_close var5","1"
"CWE_89__object-directGet__func_FILTER-CLEANING-special_chars_filter__join-concatenation_simple_quote.il","class class_name1
  public function function_name1
    return GET
var1 new class_name1
var2 var1->function_name1
var3 filter_var var2 FILTER_SANITIZE_SPECIAL_CHARS
var2 var3
var4 SQL_QUERY var2
var5 mysql_connect
mysql_select_db
echo var4
var6 mysql_query var4
loop var7 mysql_fetch_array var6
  print_r var7
  echo
mysql_close var5","1"
"CWE_89__object-directGet__func_FILTER-CLEANING-special_chars_filter__join-interpretation_simple_quote.il","class class_name1
  public function function_name1
    return GET
var1 new class_name1
var2 var1->function_name1
var3 filter_var var2 FILTER_SANITIZE_SPECIAL_CHARS
var2 var3
var4 SQL_QUERY var2
var5 mysql_connect
mysql_select_db
echo var4
var6 mysql_query var4
loop var7 mysql_fetch_array var6
  print_r var7
  echo
mysql_close var5","1"
"CWE_89__object-directGet__func_FILTER-CLEANING-special_chars_filter__join-sprintf_�s_simple_quote.il","class class_name1
  public function function_name1
    return GET
var1 new class_name1
var2 var1->function_name1
var3 filter_var var2 FILTER_SANITIZE_SPECIAL_CHARS
var2 var3
var4 sprintf SQL_QUERY var2
var5 mysql_connect
mysql_select_db
echo var4
var6 mysql_query var4
loop var7 mysql_fetch_array var6
  print_r var7
  echo
mysql_close var5","1"
"CWE_89__object-directGet__func_FILTER-CLEANING-special_chars_filter__select_from-concatenation_simple_quote.il","class class_name1
  public function function_name1
    return GET
var1 new class_name1
var2 var1->function_name1
var3 filter_var var2 FILTER_SANITIZE_SPECIAL_CHARS
var2 var3
var4 SQL_QUERY var2
var5 mysql_connect
mysql_select_db
echo var4
var6 mysql_query var4
loop var7 mysql_fetch_array var6
  print_r var7
  echo
mysql_close var5","1"
"CWE_89__object-directGet__func_FILTER-VALIDATION-email_filter__join-concatenation_simple_quote.il","class class_name1
  public function function_name1
    return GET
var1 new class_name1
var2 var1->function_name1
if filter_var var3 FILTER_VALIDATE_EMAIL
  var2 var3
else
  var2
var4 SQL_QUERY var2
var5 mysql_connect
mysql_select_db
echo var4
var6 mysql_query var4
loop var7 mysql_fetch_array var6
  print_r var7
  echo
mysql_close var5","1"
"CWE_89__object-directGet__func_FILTER-VALIDATION-email_filter__join-interpretation_simple_quote.il","class class_name1
  public function function_name1
    return GET
var1 new class_name1
var2 var1->function_name1
if filter_var var3 FILTER_VALIDATE_EMAIL
  var2 var3
else
  var2
var4 SQL_QUERY var2
var5 mysql_connect
mysql_select_db
echo var4
var6 mysql_query var4
loop var7 mysql_fetch_array var6
  print_r var7
  echo
mysql_close var5","1"
